Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-08-08,75.1939,76.9429,75.0538,76.9429,840137.5364636
2017-08-09,76.9429,77.0116,75.8358,76.7971,707820.09400266
2017-08-10,76.4753,76.7971,75.8735,76.228,753908.86433015
2017-08-11,75.8358,76.228,75.5189,75.6958,665817.73592584
2017-08-14,76.0135,76.5138,75.0538,75.9759,414187.07026431
2017-08-16,76.0135,77.9672,75.9103,76.7594,913242.30362225
2017-08-17,76.6595,77.3342,75.2307,75.2307,713695.68555615
2017-08-18,75.0538,77.3342,75.0538,77.1886,586709.14251965
2017-08-21,76.9429,77.796,76.4442,76.9429,859021.01112584
2017-08-22,76.6595,77.2958,76.228,76.7284,717366.86165463
2017-08-23,76.7594,77.7256,76.4753,77.5103,796900.46147542
2017-08-24,77.7568,81.57,77.7568,81.2481,3131591.3741024
2017-08-25,81.9302,83.2813,81.8975,82.1103,1177990.7678446
2017-08-28,81.963,86.0977,81.963,85.3856,1330008.7231613
2017-08-29,84.9599,86.0977,82.3233,84.0019,1545401.4855647
2017-08-30,84.3212,85.4839,83.8873,84.5586,904966.89136566
2017-08-31,84.4194,85.2054,83.5924,84.0019,786672.21802074
2017-09-01,83.6743,85.099,83.5351,84.6323,717322.89547381
2017-09-04,83.9609,83.9609,82.9947,83.5024,486833.85637275
2017-09-05,83.5024,85.3119,83.355,83.355,534877.90046393
2017-09-06,83.355,84.5013,83.355,84.5013,1326094.5117855
2017-09-07,84.4194,85.4593,83.5678,84.6323,940647.88966679
2017-09-08,84.5259,85.3119,84.1411,85.14,704953.74326975
2017-09-11,85.4839,90.0938,85.2054,89.7583,1400442.5448352
2017-09-12,89.7583,89.9788,89.0212,89.9385,1196020.5658292
2017-09-13,90.1264,91.8297,88.7019,88.7998,1207013.3323171
2017-09-14,89.2666,90.0938,89.0538,89.7583,612909.32244003
2017-09-15,89.7583,90.9373,89.1928,90.0526,2249047.234955
2017-09-18,90.3066,90.7983,89.7986,90.5194,566255.09817589
2017-09-19,89.2263,90.4053,89.1602,89.1928,711237.24327862
2017-09-20,89.4468,90.3229,89.2666,89.9136,560732.45735176
2017-09-21,89.9385,90.2655,85.664,85.7377,1214758.7078382
2017-09-22,85.14,86.2778,83.7398,85.705,1556666.598117
2017-09-25,85.705,87.0639,84.7798,85.5986,469189.98375307
2017-09-26,85.5986,88.3741,85.3856,86.9823,1230144.4285596
2017-09-27,87.4491,87.7683,86.3439,87.3753,664143.35720627
2017-09-28,87.4079,87.8421,85.8848,86.5567,861274.27789287
2017-09-29,86.5567,87.7031,85.705,86.7043,687388.03274931
2017-10-02,86.9823,89.627,86.9823,89.2992,695155.39136086
2017-10-03,89.4879,91.4444,89.3327,89.627,788565.2063616
2017-10-04,89.7583,90.7571,88.4479,88.841,475169.38434461
2017-10-05,88.841,90.9124,88.2352,90.4782,528981.54710283
2017-10-06,90.3229,93.8682,90.3066,93.6884,1431487.5536254
2017-10-09,94.0322,94.2531,92.2554,93.3277,904339.15200617
2017-10-10,94.0322,94.6798,93.1804,94.6798,956210.69639431
2017-10-11,94.8923,95.6788,94.1878,95.4654,1448096.999713
2017-10-12,95.7924,95.7924,92.7307,93.1804,869962.48373605
2017-10-13,93.1152,94.0322,92.9024,94.0322,583083.15388479
2017-10-16,94.1142,94.3267,91.7885,93.3277,829259.57055902
2017-10-17,93.5411,93.9008,92.5745,92.9676,1108176.1365506
2017-10-18,93.3277,94.1878,92.5419,92.6072,1470401.2874996
2017-10-19,88.98,89.2992,86.0573,86.0573,1936185.1135219
2017-10-20,87.2037,87.6705,85.14,86.7043,1089810.4857958
2017-10-23,87.0639,88.841,86.9411,88.1288,1034559.6518986
2017-10-24,88.1288,88.2352,86.7369,87.8421,1067242.4009243
2017-10-25,87.94,89.6922,87.8421,89.1276,977457.35327563
2017-10-26,89.3327,90.5194,89.2992,90.4053,729696.93280907
2017-10-27,90.8309,93.0414,90.6919,92.3617,786851.74659242
2017-10-30,92.4767,94.213,92.4029,93.4666,607461.17986674
2017-10-31,93.1152,93.2951,91.2977,91.6907,927672.98119365
2017-11-02,91.5431,93.5411,91.5431,91.9688,1133263.7278397
2017-11-03,92.0511,92.5171,90.6919,91.6907,658801.46623663
2017-11-06,92.1164,92.5419,89.2666,89.7583,868064.61026398
2017-11-07,89.7583,91.1253,88.1288,88.3741,1489193.1659518
2017-11-08,88.8736,89.0538,86.851,87.8095,897861.46803201
2017-11-09,87.9812,89.9788,87.3428,87.3428,1005270.8477756
2017-11-10,87.5881,89.3327,87.3102,88.2026,764483.95210018
2017-11-13,88.3329,88.98,86.9823,88.1288,758469.13430743
2017-11-14,88.9062,90.5443,88.841,90.5443,781726.02267847
2017-11-15,89.7583,89.9136,85.9835,86.9171,725029.18994533
2017-11-16,87.4079,87.8748,82.5444,82.6017,1713581.897464
2017-11-17,82.5689,85.8848,82.4625,85.8848,669486.46945872
2017-11-20,85.4593,86.8759,84.5259,86.4829,767821.71799411
2017-11-21,86.8107,87.1626,85.7377,85.926,592850.97372366
2017-11-22,86.1637,86.4829,84.2802,85.5249,775029.72908301
2017-11-23,84.7798,87.4491,84.7798,87.269,437530.66971419
2017-11-24,86.9411,87.8748,84.6651,84.8862,470076.63506628
2017-11-27,85.14,88.2352,84.7798,87.269,789064.71102703
2017-11-28,87.4491,87.8421,84.4603,86.6305,717692.94416238
2017-11-29,86.9171,87.6293,82.1103,82.6344,787902.0498009
2017-11-30,82.9291,82.9291,78.7229,78.9334,2112394.2385521
2017-12-01,79.7906,80.2189,76.0135,76.0135,1635826.4854009
2017-12-04,76.4753,79.2994,74.7649,76.8741,1098694.0968871
2017-12-05,76.9429,79.6114,76.228,79.0038,767803.3987521
2017-12-06,79.0038,81.1778,77.3645,81.1778,1531019.6593053
2017-12-07,80.96,81.326,78.3643,79.5729,1279840.86828
2017-12-08,80.2582,80.7495,78.6533,79.1209,498133.16484352
2017-12-11,79.3313,79.541,72.952,72.952,1422824.994721
2017-12-12,72.3101,74.8017,71.42,74.7649,1828656.0480639
2017-12-13,74.8017,76.4066,73.9149,74.9499,886774.66276854
2017-12-14,74.7649,76.0872,74.4471,75.6958,799973.20900162
2017-12-15,74.8393,76.7284,74.1967,75.659,2066746.3513156
2017-12-18,75.9759,77.2958,75.4821,77.227,722602.50102062
2017-12-19,77.2958,78.614,77.051,77.6946,657900.15952982
2017-12-20,78.0065,78.3643,76.1241,76.7284,488157.72692855
2017-12-21,77.1197,79.0816,77.0813,78.9645,624020.55335952
2017-12-22,78.9645,79.7285,78.7229,79.1831,274933.96277899
2017-12-27,79.4321,80.96,79.1438,80.508,398486.25858032
2017-12-28,80.1494,80.508,77.936,77.936,579872.40140212
2017-12-29,78.0844,78.5747,75.5189,75.5189,724373.36108143
2018-01-03,76.0872,77.3645,74.2703,75.1571,1275452.7991776
2018-01-04,76.1543,77.3342,75.4445,76.228,1323748.4275257
2018-01-05,75.8735,75.9759,75.0162,75.9759,1413882.7620553
2018-01-08,76.5138,78.7934,76.0135,78.6533,754763.76229054
2018-01-09,79.0038,79.2217,75.9759,76.228,1153902.1858864
2018-01-10,76.4066,76.5825,74.9499,75.555,752619.18969276
2018-01-11,76.228,76.7971,75.0538,76.264,1103794.1738622
2018-01-12,76.5825,77.4415,75.763,76.5825,1001285.8019973
2018-01-15,75.8735,76.6899,75.555,76.0135,443788.52278425
2018-01-16,76.0135,78.1154,75.5189,77.936,1310228.8269235
2018-01-17,77.905,79.0038,77.1886,78.3332,1134720.7182208
2018-01-18,78.5052,78.7229,77.3342,77.4792,878671.45138683
2018-01-19,77.936,78.1465,76.5522,77.5103,1125936.0310364
2018-01-22,76.5138,80.1182,76.4753,79.7906,1202955.0095708
2018-01-23,80.2894,81.357,78.8319,80.508,1332832.3289962
2018-01-24,80.5702,80.5702,78.9022,79.2994,735964.55614154
2018-01-25,78.3643,78.3643,74.9794,75.1267,2125667.1400286
2018-01-26,75.9472,78.045,75.3413,77.9672,1343353.680323
2018-01-29,77.6552,78.0065,77.0813,77.905,784206.44804641
2018-01-30,77.2958,77.9672,76.0512,76.8356,1224327.4585806
2018-01-31,76.5825,77.9672,75.6958,77.2958,782322.00868515
2018-02-01,77.8345,77.936,75.1267,76.8741,824953.32740425
2018-02-02,75.2668,76.1241,73.4867,73.4867,2312270.6029744
2018-02-05,73.3794,74.6617,71.492,74.6617,1614899.8046133
2018-02-06,70.8149,73.2369,68.5197,70.53,3315242.9965193
2018-02-07,72.2396,72.4525,70.3015,71.7402,1925060.4484916
2018-02-08,71.5625,71.5625,67.5511,67.6936,2221414.4903096
2018-02-09,67.353,69.0184,66.4547,66.6111,2033700.8812981
2018-02-12,67.6649,68.6344,67.3373,67.7083,845252.26883234
2018-02-13,67.9654,68.7481,67.9654,68.6344,1081547.2863673
2018-02-14,69.0332,69.617,68.5197,69.2181,1220821.1556602
2018-02-15,69.2181,69.7316,67.1663,67.1663,1142269.467211
2018-02-16,68.008,68.008,66.7675,67.1106,835657.87115115
2018-02-19,67.0385,67.9654,66.4981,66.9525,407085.31077906
2018-02-20,66.9673,68.1783,66.4122,68.0358,427743.30935051
2018-02-21,68.1636,68.1636,66.4826,68.0358,911664.40624393
2018-02-22,67.353,67.353,65.1864,66.4122,1508804.5251631
2018-02-23,66.6676,67.7231,66.0699,66.2558,1260273.4752494
2018-02-26,67.1106,68.1505,66.6537,66.896,727100.48557508
2018-02-27,67.1663,72.9159,65.6997,70.3875,4090508.4331828
2018-02-28,70.358,70.53,68.5787,68.7629,1915972.8831726
2018-03-01,68.7195,69.775,68.0358,68.2929,1794099.8512221
2018-03-02,67.9654,68.9194,67.0525,67.8221,755925.20223387
2018-03-05,65.9127,67.8221,65.2715,65.9848,1707166.4989127
2018-03-06,66.5407,67.3226,65.6997,66.9673,965471.68387095
2018-03-07,66.0551,66.8829,65.229,66.8829,1427114.1399166
2018-03-08,66.9673,66.9673,65.2576,65.5434,963599.45733769
2018-03-09,65.613,66.9673,64.3315,66.9673,1063849.6773044
2018-03-12,67.6804,68.6769,66.9959,68.2209,697862.9753297
2018-03-13,68.392,68.7629,67.1106,67.4807,1048669.1320934
2018-03-14,66.9959,67.2809,65.3845,65.3845,1341010.0386288
2018-03-15,65.613,65.9275,64.759,64.9727,1236775.9941667
2018-03-16,64.845,65.215,62.8781,63.0067,4036276.1491412
2018-03-19,63.0067,64.0466,62.4786,62.4786,475622.48026362
2018-03-20,62.2935,62.7504,60.9834,61.4387,1295420.7729667
2018-03-21,61.3683,64.9579,61.3683,64.6026,2230692.5757454
2018-03-22,64.1317,64.3741,62.8069,62.9494,838829.5425842
2018-03-23,61.9808,62.2083,60.7984,61.2684,1788082.5908637
2018-03-26,61.5107,62.2665,61.0538,61.9808,649776.1863405
2018-03-27,61.9808,63.1205,61.4248,61.4248,604911.14137917
2018-03-28,61.1112,61.2389,59.1026,59.5571,1247695.4836865
2018-03-29,60.2425,60.4708,59.358,59.9281,1114496.2750435
2018-04-03,60.0279,63.249,59.914,62.3083,1625799.7536083
2018-04-04,62.2665,62.6219,61.1537,61.1537,1106204.9861105
2018-04-05,61.9808,64.5453,61.9808,63.7756,1131053.2059707
2018-04-06,63.7756,66.4408,63.4472,66.0977,1081718.2659593
2018-04-09,66.0977,66.9525,63.7756,64.3741,1294179.9496413
2018-04-10,66.4678,66.4678,63.0206,63.4332,1552633.9223096
2018-04-11,63.263,64.1179,62.4786,63.7051,1479557.2446554
2018-04-12,63.6757,65.0447,63.5619,65.0447,764516.9267358
2018-04-13,65.1152,65.685,64.8301,64.8301,578078.3369681
2018-04-16,65.3845,65.5434,64.4601,65.1585,400439.08977842
2018-04-17,65.0578,65.301,62.3361,62.6644,1337710.1325017
2018-04-18,62.6923,63.0206,62.052,63.0206,1158359.8681084
2018-04-19,62.7643,63.8042,62.7643,63.4332,822266.50524302
2018-04-20,63.5766,64.759,62.6219,62.6219,908064.06454788
2018-04-23,62.8503,63.7617,62.6079,63.3629,477973.44965469
2018-04-24,63.3047,63.7191,62.1371,62.1371,1218515.3737327
2018-04-25,62.1371,62.436,61.0538,61.767,802530.57518599
2018-04-26,61.5534,64.0892,60.954,64.0892,552706.18678649
2018-04-27,64.1179,64.5453,63.5479,64.0171,491225.58932356
2018-04-30,64.2603,65.215,63.4194,63.9041,418324.7763926
2018-05-02,64.0605,64.0605,62.1796,62.1796,987774.75037475
2018-05-04,61.4116,61.8382,59.273,59.6864,1490056.6128918
2018-05-07,60.7132,60.7263,58.0619,58.0619,567008.62966383
2018-05-08,58.0619,58.9176,58.0619,58.6326,1606728.2013947
2018-05-09,58.6326,61.767,58.233,61.6237,1253216.9032278
2018-05-10,61.6237,61.6384,58.4467,60.484,1553117.5502986
2018-05-11,60.7263,61.8382,60.2425,61.6237,741300.34069718
2018-05-14,61.6237,62.508,60.6551,62.2665,400126.44138148
2018-05-15,62.0659,62.3361,60.6699,60.7263,815804.69794527
2018-05-16,60.954,61.595,59.815,60.0566,816179.63176504
2018-05-17,59.7855,62.5924,59.5734,61.5672,1009362.1451574
2018-05-18,61.6532,61.767,59.4154,59.8428,567118.54511588
2018-05-21,59.9854,61.4116,59.5571,61.4116,862181.69101369
2018-05-22,61.2684,61.2684,59.3016,59.3016,1089953.3758835
2018-05-23,59.1305,59.7429,58.2617,58.9028,735712.97188462
2018-05-24,59.2017,60.8687,59.2017,60.2989,796591.47692688
2018-05-25,60.7402,61.211,59.3155,59.9714,845656.51343932
2018-05-28,60.6985,61.0964,59.9714,61.0964,314266.59665379
2018-05-29,60.5707,60.6265,58.3469,58.4042,1356585.0581843
2018-05-30,58.2478,59.1165,57.5354,58.0619,3363668.0808442
2018-06-01,58.0619,58.6604,57.2496,58.4042,711453.41033432
2018-06-04,58.9028,59.9854,58.5753,59.331,599748.77898121
2018-06-05,60.199,61.8096,59.8715,61.8096,1321877.4222752
2018-06-06,61.8236,64.474,61.5107,63.0492,2526308.9627519
2018-06-07,64.1179,64.4314,61.9094,62.3361,1071085.7778977
2018-06-08,61.9808,62.5924,61.2684,62.2362,1113038.0633797
2018-06-11,62.3222,62.6219,60.6551,60.6551,735758.15934824
2018-06-12,60.7837,62.052,60.0566,61.9808,721449.61005689
2018-06-13,61.9808,61.9808,60.484,61.1259,906574.0995312
2018-06-14,60.7688,61.1537,60.1277,60.7837,880513.14585007
2018-06-15,60.8549,60.9834,59.643,59.9714,2531374.8438086
2018-06-18,60.1277,61.0538,58.1332,58.4181,639071.6425936
2018-06-19,57.7049,58.6458,57.1358,57.5354,1312946.1811547
2018-06-20,58.1479,59.3876,58.1479,58.6326,767783.85822729
2018-06-21,58.875,60.086,58.0767,59.1305,1363653.8430339
2018-06-22,59.345,59.9574,58.5327,58.9879,1393567.9439508
2018-06-25,58.5597,59.6724,58.4328,58.7751,433085.20032016
2018-06-26,58.6326,60.398,58.6187,59.5864,724292.7564166
2018-06-27,59.345,59.6299,57.9341,58.6326,679761.12165982
2018-06-28,58.4181,60.0566,57.8474,58.7751,981872.29059965
2018-06-29,59.6299,59.9854,59.1305,59.8854,855340.06476496
2018-07-02,59.0175,59.331,58.2756,58.2756,377603.54397357
2018-07-03,58.4754,59.8428,58.4754,59.8289,493015.98990918
2018-07-04,59.345,62.1658,59.273,62.1658,575442.80868449
2018-07-05,61.9094,62.4647,59.8428,59.8428,733896.92436019
2018-07-06,60.0712,61.026,59.6005,60.4127,770060.32936754
2018-07-09,61.2258,61.2258,58.9176,59.358,465697.11494348
2018-07-10,59.7003,60.4413,59.0453,60.0712,617530.65655735
2018-07-11,59.9854,59.9854,58.7751,58.7751,576472.35008536
2018-07-12,59.0453,59.1305,57.6918,57.8474,759184.80602856
2018-07-13,58.5327,58.5597,57.7049,58.4042,549799.53372116
2018-07-16,58.4181,58.7882,57.7916,57.7916,386408.9929656
2018-07-17,58.2756,59.8428,57.7343,59.7577,901212.66803674
2018-07-18,59.8428,60.1556,59.4302,59.8854,746357.67277429
2018-07-19,59.9894,61.8366,59.9149,61.8366,1207910.9751755
2018-07-20,62.2796,64.9686,61.8366,64.2742,2624865.2634742
2018-07-23,64.4363,66.8601,63.9942,66.1952,1056499.9974106
2018-07-24,66.2099,67.6732,65.5458,66.9927,994416.08624419
2018-07-25,67.0082,69.002,65.2798,68.6328,1028961.2915408
2018-07-26,68.7072,70.1992,68.338,69.8012,1249375.96882
2018-07-27,70.1549,70.1549,68.6032,68.8997,526698.96954859
2018-07-30,68.9439,70.5094,68.6328,70.4513,710044.04998248
2018-07-31,70.4063,70.4063,68.3077,68.4403,1036607.7431551
2018-08-01,68.7072,69.0479,67.8213,68.7514,681831.19600677
2018-08-02,68.7514,68.9578,67.6133,67.7763,795216.31249345
2018-08-03,67.9089,69.4311,67.9089,69.2837,583345.72968691
2018-08-06,69.1936,69.2837,68.0276,68.9283,388036.96293874
2018-08-07,69.0479,69.2976,68.0129,68.7662,542834.55790957
2018-08-08,68.8399,69.0479,68.4117,68.8399,607628.49561042
2018-08-09,68.722,69.7266,68.3224,69.7266,523484.55321752
2018-08-10,68.7809,69.3721,67.6732,67.9679,1325795.2974994
2018-08-13,67.9679,71.2775,66.8011,70.4211,2056256.7533416
2018-08-14,70.9229,72.667,70.6724,72.2528,1270587.2085001
2018-08-16,71.6623,72.7554,70.5242,72.4746,1755867.5931506
2018-08-17,72.5492,72.6523,70.037,70.7166,1040017.5647343
2018-08-20,70.9082,73.1099,70.8492,72.1053,801295.85827463
2018-08-21,72.387,72.387,71.2775,71.7655,838966.32625786
2018-08-22,71.7655,73.2868,71.4699,72.5492,1132752.0103463
2018-08-23,72.5041,73.3319,71.4102,71.4102,1026659.1734617
2018-08-24,71.3668,72.7849,70.7011,72.7554,643703.96825612
2018-08-27,72.7702,73.8044,72.7702,73.2868,665624.77324335
2018-08-28,73.2868,74.6174,71.9138,73.8781,976790.53286652
2018-08-29,73.8633,75.2454,73.006,74.3594,910526.17067381
2018-08-30,74.5437,75.0236,72.0619,72.9176,1365217.0850186
2018-08-31,72.1798,73.5833,71.2923,72.5785,1112201.4846613
2018-09-03,72.7702,74.3955,72.5041,73.5833,539760.58910056
2018-09-04,73.8781,74.6174,72.3264,72.4893,767135.3570602
2018-09-05,72.5492,76.0208,71.8097,75.3569,1446133.1769697
2018-09-06,75.2815,75.6508,73.6865,74.7288,1450965.7930115
2018-09-07,74.7288,76.5368,74.3226,75.6148,1054697.383997
2018-09-10,76.0945,76.6825,74.2473,75.171,604895.26470277
2018-09-11,75.5035,77.4644,75.2086,77.4644,1635182.869365
2018-09-12,77.4644,78.2792,75.763,77.0198,2102548.256614
2018-09-13,77.5701,78.6845,75.6508,76.3918,1236363.2005801
2018-09-14,76.9429,76.9429,73.4498,73.4498,869194.29685449
2018-09-17,73.2868,74.8393,72.9921,74.2113,1430087.9635359
2018-09-18,74.2473,75.1341,73.7462,73.9526,1150277.4185343
2018-09-19,74.6912,74.7288,71.6623,72.7702,2030838.1944136
2018-09-20,73.1403,73.3908,71.2923,71.6623,1748931.9281262
2018-09-21,72.3567,73.3458,71.0711,72.1349,9923805.742005
2018-09-24,72.1495,74.8393,72.1495,74.3594,1256229.8078968
2018-09-25,74.4692,77.4644,73.9894,73.9894,1567207.4899687
2018-09-26,74.1,74.3594,71.9138,73.9894,1246244.5997194
2018-09-27,74.0263,75.6508,73.3615,75.4666,1408940.2305615
2018-09-28,74.6174,75.763,73.2582,74.6174,1085978.1003677
2018-10-01,75.2815,76.6825,74.9499,75.8735,918845.54911121
2018-10-02,74.6912,75.4297,72.6523,73.1099,1374282.6672472
2018-10-03,73.5088,73.9894,72.4156,72.9037,425347.15249581
2018-10-04,72.7702,73.7905,72.1201,73.3458,1097376.3327453
2018-10-05,73.6569,73.6569,71.5886,71.8989,1380497.7754192
2018-10-08,72.0316,72.2528,68.5591,70.5242,1108979.7406334
2018-10-09,70.3032,72.283,70.1844,72.283,1434323.3722883
2018-10-10,72.283,72.283,69.2535,69.8298,1170343.0949475
2018-10-11,68.6328,70.2434,67.6732,69.1649,1631250.3387472
2018-10-12,70.037,71.5142,69.3565,71.1457,1665701.5052681
2018-10-15,71.1457,71.2333,69.6669,70.5389,491182.84442554
2018-10-16,70.7756,72.1349,69.8152,72.1349,723481.82463702
2018-10-17,72.726,72.7408,69.6816,70.2884,790409.34339045
2018-10-18,70.5094,70.7314,68.2634,69.4458,1056944.54435
2018-10-19,69.5646,69.8012,68.338,69.3279,785720.8387191
2018-10-22,69.3565,69.7708,68.4117,69.0168,835949.75774048
2018-10-23,68.338,68.9283,67.2293,67.2293,972550.23898298
2018-10-24,67.5692,68.3077,66.9338,67.5986,1102900.1948522
2018-10-25,66.6389,67.1115,65.0128,65.2495,1660071.3915576
2018-10-26,65.2495,65.5606,62.5752,62.6784,1350140.3488457
2018-10-29,62.9887,65.5458,62.6931,65.5458,1419729.0428216
2018-10-30,65.3232,67.1409,65.057,67.1409,2077005.1268403
2018-10-31,67.3038,68.5746,67.2588,68.1455,1537927.2348253
2018-11-02,69.002,69.6383,68.4706,69.0766,1396381.7795233
2018-11-05,69.0766,71.2775,68.7662,71.0565,774825.77485532
2018-11-06,71.3815,72.2388,70.1992,71.2923,1248726.2463701
2018-11-07,70.6282,72.1798,70.6282,72.1201,973577.33781825
2018-11-08,72.1798,72.1798,69.0766,69.4458,1695721.8577887
2018-11-09,69.3124,71.6623,68.3822,71.248,1269470.9560204
2018-11-13,71.8253,72.283,70.2736,70.6429,1156172.5506126
2018-11-14,70.2139,73.4351,70.2139,72.2528,1196896.2255972
2018-11-15,73.1248,73.4498,71.7794,72.1201,680521.98084457
2018-11-16,72.1201,73.3171,71.3086,73.1403,1152937.3724739
2018-11-19,73.3615,75.2086,72.4746,75.2086,1358865.1931729
2018-11-20,74.6174,75.2815,73.4351,74.6912,1249876.6947683
2018-11-21,74.8017,76.7971,74.6912,75.6877,1673131.7898267
2018-11-22,75.3569,77.6086,74.2473,77.281,828480.39213227
2018-11-23,76.8741,77.936,75.0605,75.4666,792505.06467621
2018-11-26,75.5035,76.7594,74.3594,74.7649,689427.57502624
2018-11-27,75.0236,78.0917,73.8781,78.0917,1826832.6728427
2018-11-28,77.8345,81.6355,77.7568,81.1933,1374673.4777434
2018-11-29,81.6355,83.6988,81.3415,83.3714,1718096.9799777
2018-11-30,83.2976,83.2976,80.6791,81.3415,2541062.0589826
2018-12-03,82.0039,83.0028,79.2372,80.6013,1640927.7836588
2018-12-04,79.7203,80.7495,78.9727,80.4531,1480575.794511
2018-12-05,79.0505,81.7747,78.7934,81.6355,655210.89480299
2018-12-06,80.1568,80.8969,79.2764,79.4165,858989.25777303
2018-12-07,79.6818,80.7806,78.1621,78.9334,611006.56383676
2018-12-10,78.5281,80.1255,77.7568,77.7568,748969.99668469
2018-12-11,78.4585,79.2372,76.5368,78.3102,1091699.8102883
2018-12-12,78.9022,82.0858,78.2399,82.0039,1771998.2963804
2018-12-13,82.0039,84.4849,81.1933,83.8545,1818518.1795365
2018-12-14,82.7409,83.8873,81.7747,82.5689,804524.92999931
2018-12-17,82.0449,82.4051,79.2764,79.2764,886418.04819077
2018-12-18,79.4165,80.3753,78.1621,78.7934,1661844.694184
2018-12-19,79.0505,80.8584,78.3488,79.8997,1344912.0371766
2018-12-20,79.2372,81.2244,78.7934,79.5648,1198667.085658
2018-12-21,79.4165,80.2353,74.9868,76.9052,2398148.7669441
2018-12-27,78.0139,79.5254,77.281,78.5281,620183.28280016
2018-12-28,78.3488,80.1255,78.3102,79.8997,690008.90563931
2019-01-02,79.8997,79.8997,77.5701,78.4192,793965.71890567
2019-01-03,78.6845,78.9022,75.1341,75.171,1201077.8979063
2019-01-04,76.0945,76.7594,75.2454,76.5752,936246.38645357
2019-01-07,77.349,79.4165,77.2032,79.4165,1100701.8858112
2019-01-08,79.4165,80.8191,78.6059,80.1568,980124.63491205
2019-01-09,80.6791,80.7495,79.4558,80.4531,886950.52749182
2019-01-10,79.7906,80.7806,78.0139,80.5309,1996168.4182713
2019-01-11,80.9673,83.2567,80.9673,81.57,2386481.8523503
2019-01-14,80.8191,81.9302,79.8611,81.2638,1028958.8489752
2019-01-15,82.0858,82.6672,80.9673,82.0858,907549.90448884
2019-01-16,82.225,82.8882,81.4504,82.7409,1000561.5812966
2019-01-17,82.4462,82.5689,81.0452,81.4504,962097.279493
2019-01-18,82.1595,82.6672,81.529,82.4871,872138.80968664
2019-01-21,82.6672,82.6672,80.8969,81.57,537606.24624038
2019-01-22,81.4119,82.8882,81.1229,82.0449,1243601.743739
2019-01-23,81.8156,84.1083,81.4504,84.0346,954045.36198892
2019-01-24,83.486,83.8873,79.4165,79.7513,2015787.1051795
2019-01-25,80.1568,80.3049,79.0505,79.5254,2236115.0713799
2019-01-28,79.8218,79.9307,76.7594,77.6864,1942364.8044927
2019-01-29,77.796,78.9334,77.0198,78.2014,1344794.7940277
2019-01-30,78.3488,78.7157,76.2428,77.5701,1104474.4283821
2019-01-31,77.936,78.9022,76.9813,77.349,1251117.5180936
2019-02-01,77.3874,78.1227,76.9813,77.5701,614633.77375442
2019-02-04,77.6479,78.2399,75.9472,76.6825,833578.0265418
2019-02-05,76.0945,77.4947,76.0945,77.2032,807303.34837058
2019-02-06,77.1271,78.497,77.0886,78.4585,933022.1998601
2019-02-07,78.2014,78.4585,75.799,77.2032,853466.6169489
2019-02-08,76.6137,77.1656,76.0945,76.3141,755095.95121229
2019-02-11,76.2428,78.3881,75.9472,75.9472,851405.09158155
2019-02-12,76.1323,77.6479,76.1323,77.0886,547161.56287195
2019-02-13,77.3874,77.5701,75.0605,75.4297,832989.36823193
2019-02-14,76.0945,76.9813,75.6148,76.7971,1200291.3917828
2019-02-15,76.2428,77.4268,75.9103,76.3525,913911.56659695
2019-02-18,76.1682,76.5752,75.1341,75.2086,561969.61682873
2019-02-19,75.3569,75.9472,74.5437,74.5437,942865.7392326
2019-02-20,75.2086,77.5701,75.0236,77.5701,871418.25283431
2019-02-21,77.2032,77.8345,76.1323,77.3113,921142.78205906
2019-02-22,76.8741,78.7934,76.8741,78.0139,878077.90794576
2019-02-25,78.1621,78.9022,77.1656,78.4585,694544.74996058
2019-02-26,78.0139,78.5673,77.349,78.2399,800332.26614499
2019-02-27,78.0139,78.3881,75.799,75.9103,787340.25971264
2019-02-28,76.3141,76.721,74.7288,75.2815,1459494.0108078
2019-03-01,75.7261,76.0208,74.3955,74.3955,715968.49284799
2019-03-04,74.8393,76.4679,73.6865,74.9868,986460.65008135
2019-03-05,74.7649,76.0577,74.7649,74.913,490345.04442435
2019-03-06,75.0605,76.0945,74.6174,76.0945,592060.80375169
2019-03-07,75.763,76.5752,75.2086,75.4666,644235.22627437
2019-03-08,75.171,76.4295,74.3955,76.0945,722145.74125321
2019-03-11,76.3918,76.721,75.4297,75.8735,877991.19686692
2019-03-12,76.6137,76.721,75.2454,75.6508,1078524.6114359
2019-03-13,75.3191,75.6508,74.8393,75.2815,939828.40890761
2019-03-14,75.6508,75.799,74.9868,75.2454,544019.20222611
2019-03-15,75.7261,77.1656,75.171,75.3928,3189378.8123765
2019-03-18,76.0208,76.4295,74.8393,74.8393,610393.47987088
2019-03-19,75.2454,75.7261,74.9499,75.3569,508290.57389577
2019-03-20,74.9868,75.3191,73.6569,74.6174,825813.11049585
2019-03-21,74.9499,74.9499,73.8495,74.8017,687594.4295426
2019-03-22,74.7288,75.2086,73.8781,73.8781,821810.96675841
2019-03-25,73.5088,73.9894,72.4746,72.5492,677767.98812931
2019-03-26,72.8439,73.4064,72.4746,73.2288,559680.93286048
2019-03-27,73.7012,73.7012,71.6623,72.5639,728079.95438113
2019-03-28,72.5041,72.8439,72.3117,72.7408,753642.62467962
2019-03-29,73.0658,73.3615,72.1053,72.1349,1025083.718649
